"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000123570",59.0863981602193,0.383853625074951,0.247223181206971,1.55266032578715,0.120504305351566,0.30447995706416
"ENSG00000123572",108.027961710297,-1.20494968358124,0.329840910129397,-3.65312381386692,0.000259069231422882,0.00205634775849228
"ENSG00000123575",665.52482142643,-0.223859754470436,0.108460488334838,-2.06397516650799,0.0390200710090676,0.13353535411992
"ENSG00000123595",562.54898288344,-0.0768605869440043,0.132500298328268,-0.580078595397446,0.561861617421821,0.775314900524674
"ENSG00000123600",518.55915392973,0.0182838112877661,0.11897275710454,0.153680655410047,0.877861538313959,0.949418319168122
"ENSG00000123607",407.766980493945,-0.227707386724551,0.117421384451483,-1.9392326856667,0.0524730112833719,0.166890253315315
"ENSG00000123609",228.32507911031,0.399603268767873,0.159350490793305,2.50770026987995,0.012151969713631,0.0536915621138312
"ENSG00000123610",322.731987785416,2.57051206302207,0.442291194529663,5.81180926686904,6.18012313901896e-09,1.22501054696198e-07
"ENSG00000123612",20.5205768889407,1.46303412040202,0.431071689121938,3.39394619809553,0.000688932259806733,0.00485939488924107
"ENSG00000123636",634.12381785264,0.372788461086717,0.113024174446219,3.29830731269002,0.000972696140616751,0.00654689542832747
"ENSG00000123643",788.521495825999,-0.740339620995655,0.120028211899813,-6.16804673899175,6.91387101175067e-10,1.56500160665482e-08
"ENSG00000123684",1043.83542033482,-0.224120851901555,0.0965101622300645,-2.32225132279114,0.0202194069345382,0.0801745761766087
"ENSG00000123685",42.3506475522259,-1.87199264922903,0.361260177986093,-5.18184057723929,2.19706968850912e-07,3.3892809629758e-06
"ENSG00000123689",42.1351059080251,2.67930080555168,0.458182431539233,5.84767250143299,4.98498775578339e-09,1.0006562342928e-07
"ENSG00000123700",838.266514959467,0.0591306871505225,0.153850405933078,0.384338843904274,0.700727321421117,0.863355092817675
"ENSG00000123728",544.600081301243,-0.00904794753063561,0.107703059370015,-0.0840082685075016,0.933049857691949,0.972690190237249
"ENSG00000123737",432.77563022729,-0.519692702225475,0.122395710015205,-4.24600422809685,2.17616525149018e-05,0.000226648239892197
"ENSG00000123739",574.260566480508,0.0410420676694306,0.11275355852738,0.363997981132138,0.715859516949058,0.871510592999197
"ENSG00000123810",45.4441860837426,0.259939524625625,0.284285314209723,0.914361423657161,0.360526964940632,0.609149930073171
"ENSG00000123815",390.273662275509,0.253521242031294,0.136228383341296,1.86100161958276,0.0627439479801506,0.190704144965549
"ENSG00000123836",334.147597794262,-0.0646062691065273,0.133031330456481,-0.485647019276125,0.627217453340178,0.819220485603008
"ENSG00000123870",36.7964410878591,-0.189255974645852,0.307322016906574,-0.615823026774506,0.538011328033046,0.757580189684766
"ENSG00000123892",33.6488873321379,-0.0467923167823698,0.331010737825668,-0.141361930098515,0.88758402758849,0.954276864907649
"ENSG00000123908",402.41174388634,-0.558701846357125,0.157730906370604,-3.54212030611427,0.000396924399745267,0.00298376093813725
"ENSG00000123933",3305.89339759894,0.231223083123345,0.102210277353792,2.26222928955555,0.0236832405799819,0.0909860615714527
"ENSG00000123965",63.0817598595901,0.00141195805026758,0.242760489612688,0.00581625969085943,0.995359322355877,0.99812185097817
"ENSG00000123975",248.656765199185,-0.0532707297436105,0.165325858574268,-0.322216561903896,0.747288638452731,0.889577608855794
"ENSG00000123983",2693.61686094995,0.438806316672235,0.080564367434213,5.44665502438848,5.13258707843377e-08,8.87513953735313e-07
"ENSG00000123989",2933.92536145964,-0.281784457269912,0.119713717241318,-2.35381929292106,0.0185816418833609,0.0749673138052834
"ENSG00000123992",1748.09141067905,0.0754628699540043,0.092935359751822,0.811993090202944,0.41679559638964,0.663399009410984
"ENSG00000123999",18.5731623318395,-0.678902729241612,0.440841156691356,-1.54001666799212,0.123556290568116,0.309543554429409
"ENSG00000124006",1534.84651937018,-0.370241190259823,0.0969564945318007,-3.81863218186367,0.000134193674199755,0.00114646828910915
"ENSG00000124067",1682.78278303581,-0.0640380205200325,0.0965820052677401,-0.66304297930561,0.507303028142694,0.734927702901215
"ENSG00000124074",246.203436916464,0.0193581162570431,0.15386041093417,0.125816096158261,0.899877500133271,0.959269926204691
"ENSG00000124091",5.224143108804,1.05875524292602,0.919324554126936,1.15166644703785,0.249458165080208,0.492412052850043
"ENSG00000124097",32.2518140551801,0.157097780165558,0.366576202633273,0.428554224297862,0.668247664375257,0.844654714552181
"ENSG00000124098",2798.46259249345,0.0257754252456187,0.0808162711931268,0.318938561072969,0.749773102579119,0.890914990881329
"ENSG00000124104",851.339872171428,0.792729982090817,0.122776199261221,6.45670730044503,1.07005571502284e-10,2.61604665851852e-09
"ENSG00000124107",13.1086858309666,0.16467846472393,0.527374021378136,0.312261237847081,0.75484199592551,0.893081823007804
"ENSG00000124116",10.8849156712334,-0.117346123022062,0.683673172402488,-0.171640672413249,0.863720029972382,0.944097761468234
"ENSG00000124120",864.933620379551,-0.242341678831445,0.109441821877482,-2.21434251252453,0.0268052262517676,0.100098770280694
"ENSG00000124126",195.387674886291,0.607899303435121,0.169395656015021,3.58863572854085,0.00033241292088629,0.00256396233241831
"ENSG00000124134",26.083748356193,2.95307002486003,0.500437953492255,5.90097134770122,3.61367666118864e-09,7.39900296378374e-08
"ENSG00000124140",5.38960114070125,0.0970546081218012,0.768720047612795,0.126254815941378,0.899530221625738,0.959269926204691
"ENSG00000124145",5556.19144863965,0.384474431699522,0.130369313882468,2.9491175511297,0.00318682735289086,0.0178490069146371
"ENSG00000124151",1569.91028919931,-1.35627622965554,0.143957486812549,-9.42136640257953,4.45255426485767e-21,3.30148653268335e-19
"ENSG00000124155",4834.33346670125,0.0498776108341001,0.0785816514105364,0.634723372935026,0.5256088470438,0.747913453139353
"ENSG00000124160",678.382450280587,0.0334671739799776,0.108364675870796,0.308838408005582,0.757444450997589,0.894234500586382
"ENSG00000124164",1217.09542153566,-0.257789623927729,0.0884655922771481,-2.91401003816395,0.00356818432847012,0.0196070586246949
"ENSG00000124171",15.3242911271918,-0.620472035559881,0.494719371325045,-1.25418989334908,0.20977299248309,0.441045648236941
"ENSG00000124172",2362.83368756819,-0.0315880838252278,0.0903882407243613,-0.349471165409178,0.726735614512862,0.878283070782262
"ENSG00000124177",1472.22767609922,0.239089449698977,0.11098637938114,2.1542233473345,0.0312226607604761,0.112581529233992
"ENSG00000124181",1485.24098275351,0.0254346078930778,0.0852670298409238,0.298293583587106,0.765479101067017,0.898171466653376
"ENSG00000124191",213.682229385367,0.324581326140338,0.16176696354103,2.00647474017778,0.0448056211436168,0.148211434140938
"ENSG00000124193",2785.64591331011,0.147159242235181,0.0880960742048198,1.67044040910429,0.0948322602882343,0.255736620971012
"ENSG00000124198",1629.77221816412,-0.31817062147175,0.0923291960941115,-3.44604561646391,0.000568854325898675,0.0040982076145711
"ENSG00000124201",3117.21100754336,-0.023932580430427,0.0862794014051199,-0.277384636896736,0.78148477696049,0.905983316900921
"ENSG00000124207",1262.13327762763,0.0965488149497937,0.093362573512145,1.03412760935981,0.301076510594212,0.551244443439337
"ENSG00000124209",1209.1354364276,-0.0529719417268527,0.0892809688313115,-0.593317281613941,0.55296883538931,0.769136365296016
"ENSG00000124212",10158.3363295687,0.661559053031344,0.0830002091739585,7.97057091319848,1.57943003451025e-15,6.82450128580473e-14
"ENSG00000124214",2925.33612291524,0.106593743037223,0.0882812932282684,1.20743295821012,0.227265449263536,0.46388108836922
"ENSG00000124215",5.20029142579855,-0.272635406080295,0.868167860180078,-0.314035359502648,0.753494183221658,0.892670031311146
"ENSG00000124216",65.6088481641359,0.630668959893722,0.259295885862448,2.4322366619742,0.0150058988893191,0.0632989535157904
"ENSG00000124217",166.584789668223,0.107942099829359,0.177781194067848,0.607162643919267,0.543742980502169,0.761950616167995
"ENSG00000124222",1131.96719291092,0.043539435884287,0.0964167419443047,0.451575473369942,0.65157484238482,0.834270613438842
"ENSG00000124224",162.088641436115,0.181824422257805,0.164078782679595,1.10815316452501,0.267795673865472,0.513769902821763
"ENSG00000124225",142.686505313766,1.07171148712362,0.195443941689745,5.48347253876456,4.1705704262842e-08,7.32410701177278e-07
"ENSG00000124226",1514.54992061495,0.461231112330392,0.0956764391772659,4.82073869279185,1.4302760654036e-06,1.88382413351184e-05
"ENSG00000124228",703.880126729006,-0.146585673778703,0.105006213897989,-1.3959714224256,0.162723101005536,0.375842178428118
"ENSG00000124243",249.511933221379,0.241875405352549,0.155511324658557,1.55535557222996,0.119861408916236,0.303543365395704
"ENSG00000124249",96.6265531490933,1.45056633428524,0.218642979370786,6.63440618335745,3.2581149521586e-11,8.4380599649488e-10
"ENSG00000124251",6.70843433921558,0.0472558204822232,0.704758660644788,0.0670524863631879,0.946539919106398,0.977517983748442
"ENSG00000124257",12.1776717054702,0.260073673996755,0.571540837645199,0.455039529753084,0.649080800423361,0.832868692045995
"ENSG00000124275",564.645786044778,-0.0229588399533713,0.11794717974155,-0.194653572927131,0.845664160009109,0.936311059615351
"ENSG00000124279",101.171217552164,0.170068062175382,0.193726053222729,0.877879146073619,0.380009307344127,0.627877826659925
"ENSG00000124299",1619.77481779346,0.0899547909775261,0.0950782788971626,0.946112950517561,0.344090979056774,0.593594160094612
"ENSG00000124313",322.645532609926,-0.110258506441637,0.124746047889113,-0.883863724000667,0.376769781789981,0.624587167935585
"ENSG00000124333",938.671672053136,0.00495306414542034,0.0951398422099922,0.0520608824900925,0.958480181925388,0.984039514655011
"ENSG00000124343",1196.00638363356,-0.110969542035855,0.119934680553902,-0.925249823682006,0.354835972229814,0.603642434218431
"ENSG00000124356",617.863178238098,0.0365802214013765,0.103676499102376,0.352830407258016,0.724215586277268,0.876766541258067
"ENSG00000124357",1251.95273662837,0.359832301173618,0.0886387440626865,4.05953745146862,4.91700213337114e-05,0.000468506316441466
"ENSG00000124370",160.771332334643,0.460826889742799,0.17325720429291,2.65978486507102,0.00781905776655323,0.0378313058103534
"ENSG00000124374",25.5648573241367,-1.23881462373645,0.423913133443303,-2.92233131272433,0.00347421757811325,0.0191843249532469
"ENSG00000124380",358.78079149873,-0.102003019460472,0.123673500331929,-0.824776683660643,0.409498386452461,0.656430174302722
"ENSG00000124383",504.407564725215,0.165647500494675,0.119519103319177,1.38594999372035,0.165762173547712,0.380530435336017
"ENSG00000124399",11.5308286208289,0.58940967873365,0.543908878189085,1.08365518999443,0.278517710608488,0.526085764728351
"ENSG00000124406",24.8679210262495,0.524967765633751,0.405577346901773,1.29437151666386,0.195537124309161,0.422548097080985
"ENSG00000124422",3914.94122003177,0.34220497205821,0.0753795761673802,4.53975717903142,5.63190489139969e-06,6.69364527264114e-05
"ENSG00000124440",197.043622803841,-2.52988705621133,0.174271007853361,-14.5169703634243,9.45998120853033e-48,2.88898205788643e-45
"ENSG00000124444",117.90445566163,0.239198247359037,0.196786111820383,1.21552402832862,0.224166290053161,0.459433810059378
"ENSG00000124459",259.75372542941,0.440775206485987,0.143795387014936,3.0652944829183,0.00217455770160946,0.0129567396387564
"ENSG00000124466",19.928379437852,1.35769162301847,0.450015981903211,3.01698534633484,0.00255302153124429,0.0148579915859043
"ENSG00000124467",36.5227140625395,0.786077948201978,0.359441682203097,2.18694154607761,0.028746791490431,0.105749221942545
"ENSG00000124486",5345.4450066674,-0.411558124525705,0.0867422263898278,-4.74461103495458,2.08907364630196e-06,2.67716422183989e-05
"ENSG00000124496",484.129660038702,0.839777051410351,0.132594071905175,6.33344341375173,2.39749261030580e-10,5.68395024374866e-09
"ENSG00000124508",223.923986586159,0.353713555111814,0.141495353742777,2.49982452254105,0.012425483644322,0.0546854822431348
"ENSG00000124523",202.622549512558,-0.0311305826692675,0.164511533444383,-0.18923039629797,0.849912245216731,0.938111247687142
"ENSG00000124532",292.926973918617,-0.0382387698033701,0.128262293783032,-0.298129471066958,0.765604349080553,0.89820674317837
"ENSG00000124535",744.466985818253,-0.129756452099912,0.102025612907166,-1.27180272093027,0.203443221978256,0.433319835251888
"ENSG00000124541",479.45847256371,0.0172352949325314,0.114798201716125,0.150135582917502,0.880657647030419,0.950274852329266
"ENSG00000124549",146.48563128998,0.123191580594136,0.183834883881012,0.670120806200589,0.502780782461986,0.731567791244889
"ENSG00000124562",680.694439448854,0.0036828855665769,0.110837259415824,0.0332278656652808,0.973492876799916,0.989566567754655
"ENSG00000124570",1597.71773863371,0.223471006884708,0.0924649414242221,2.41681877955711,0.0156568099026675,0.0654090933431121
"ENSG00000124571",561.650682558533,-0.161751949709556,0.104150946054938,-1.55305310068172,0.120410449197818,0.304328162946596
"ENSG00000124574",534.466403340507,-0.0279641351748826,0.122893900618691,-0.227546973723687,0.819998447281219,0.92394884079576
"ENSG00000124587",676.949484651369,-0.150830012790473,0.114321342305489,-1.31935131051406,0.187051691331553,0.411062004441019
"ENSG00000124588",256.888426933047,0.234666525226713,0.135308234733623,1.73431074382645,0.0828629622055997,0.232377409030427
"ENSG00000124593",92.0030807386965,-0.0997794937032613,0.222781838513059,-0.44787983782355,0.654239920190628,0.835744452895605
"ENSG00000124596",351.450166846154,-0.0482186041586073,0.15556422009549,-0.309959476086527,0.756591773069319,0.894174164682247
"ENSG00000124608",352.898802645492,0.789682026685521,0.156141703493805,5.05747029150895,4.24854588928054e-07,6.20342786329471e-06
"ENSG00000124613",121.563731185976,0.442736569984742,0.202523514191481,2.18609958331132,0.0288083204814129,0.105867493052029
"ENSG00000124614",12.8967688475482,0.288281738171377,0.512577110529079,0.562416331610699,0.573832394457876,0.784112853279388
"ENSG00000124615",517.251277818521,-0.47869315535796,0.114221635144501,-4.19091492388784,2.77831831071268e-05,0.000281076582383049
"ENSG00000124635",41.2030182154292,-0.083979981456808,0.297874836641962,-0.281930432269946,0.777996854075004,0.904601402743296
"ENSG00000124641",355.332780495213,-0.0254383818274482,0.121417420189316,-0.20951179647685,0.834048727472039,0.931594599182813
"ENSG00000124659",476.604150262014,-0.211033006062834,0.130026212649005,-1.62300356030903,0.10458864378361,0.27511248456499
"ENSG00000124688",280.613074302123,-0.190903320406713,0.139867810404745,-1.36488388467856,0.172289548084217,0.389507032298346
"ENSG00000124702",1044.97191149591,-0.607605670071711,0.101118480554367,-6.00884889429311,1.86845164926125e-09,4.00306323619371e-08
"ENSG00000124713",5.90607590341063,0.0232678891688012,0.739222459777639,0.0314761664246515,0.974889799162906,0.989840260531083
"ENSG00000124733",640.241493367096,0.161565912022765,0.118924837800883,1.35855482345308,0.174287698964648,0.392784960593499
"ENSG00000124749",103.582552432386,0.164310708584899,0.294210649372667,0.558479813478037,0.576516785207717,0.78563601844446
"ENSG00000124762",8020.52881680403,1.00797847291908,0.0731177286758246,13.785691803804,3.10773059087093e-43,7.88663236426937e-41
"ENSG00000124766",1281.46865801595,2.41199012866631,0.140805797634714,17.1299063616942,8.87975167509554e-66,5.51708157523695e-63
"ENSG00000124767",1561.02808968019,-0.142475703297591,0.0833553937323629,-1.70925595714959,0.0874035477137636,0.241687710667065
"ENSG00000124772",14.6248874631447,-0.707024249854145,0.583370281035455,-1.21196480663912,0.225525852660871,0.461292406997795
"ENSG00000124782",609.10323612932,-0.00672396943968678,0.109765572793133,-0.0612575443154564,0.95115410199742,0.980484845230821
"ENSG00000124783",2612.55590509813,0.0328721962124144,0.0944891275920377,0.347893954046671,0.727919825974416,0.878873716253383
"ENSG00000124784",312.796699096188,-0.0458375071947216,0.127740884078988,-0.358831923899777,0.719720829133723,0.874284723612163
"ENSG00000124785",9.40594229317781,0.554835134729887,0.652016994817304,0.850951952387917,0.394796043641788,0.641948841651272
"ENSG00000124786",684.546387662707,-0.133677442252812,0.132212391246692,-1.01108104159001,0.311977643392398,0.562458793140308
"ENSG00000124787",65.0232770505491,0.19244742512767,0.253283270308783,0.759811040393838,0.4473675426094,0.688592891058958
"ENSG00000124788",1392.21774540802,0.401777056215508,0.117599967959455,3.41647249728869,0.000634380713428986,0.00452146823360896
"ENSG00000124789",1061.3595979985,-0.0296860811416715,0.0902975715727921,-0.328758355563754,0.742338342327728,0.886532470445357
"ENSG00000124795",2743.41441125706,-0.269247272983561,0.0893869732964831,-3.01215337150424,0.00259401500330819,0.0150382761678272
"ENSG00000124802",47.1034420155193,-0.295917404991858,0.277488111212593,-1.06641471484573,0.286236212786065,0.535667229121241
"ENSG00000124813",136.45166669291,-0.412025159339994,0.171795443376604,-2.39834742552959,0.0164692360505712,0.0682624121524065
"ENSG00000124831",2131.66938753722,-0.615360633925915,0.134830311361354,-4.56396360516225,5.01967845201875e-06,6.00561529538339e-05
"ENSG00000124839",4.87833167873878,-1.5622985145481,0.909853694368063,-1.71708761993123,0.0859631638478016,0.238877897317966
"ENSG00000124875",24.7938763859042,-0.484937342868578,0.482319757971037,-1.0054270737499,0.314691248688487,0.565202045341821
"ENSG00000124882",6.26565792684615,0.195370181963833,1.1321942486492,0.172558889251492,0.862998168671824,0.943859628244211
"ENSG00000124920",20.390878354563,-0.211091954295817,0.412622623015727,-0.511585992917724,0.608940790630887,0.807820629141933
"ENSG00000124942",105632.537419679,-0.318945714015988,0.0966573452312838,-3.29975661190371,0.000967687127134804,0.00652048865247379
"ENSG00000125037",1208.44551453036,-0.258168896049569,0.10197895258012,-2.53158999497212,0.0113546675236549,0.0509814102769035
"ENSG00000125089",4.97066526584041,1.82296799792049,0.99043834313059,1.84056686674552,0.0656850569484419,0.197240513081381
"ENSG00000125107",3761.19719042523,0.0465937688839565,0.0831292639255253,0.560497792037464,0.575139945277347,0.784957243147945
"ENSG00000125122",33.3155054146452,0.0928593210867621,0.39094332777154,0.23752629726687,0.812248520578243,0.920624290166062
"ENSG00000125124",1031.6416479916,0.273899222101712,0.109600774896803,2.49906282468905,0.0124522233454001,0.0547764063079636
"ENSG00000125144",19.5187396496169,-2.41052854551961,1.62604997105608,-1.48244432116316,0.138222108328546,0.335826044749696
"ENSG00000125148",3656.252782247,-2.2109785558372,0.105640780603467,-20.9292144871243,2.90239740096348e-97,5.81059959672889e-94
"ENSG00000125149",297.01034127595,0.0490152188571977,0.128688182178305,0.380883605841009,0.703289617870348,0.864502137726015
"ENSG00000125166",766.985028816951,0.00670492943403896,0.10301522475365,0.0650867815905184,0.94810490487866,0.978573304468334
"ENSG00000125170",448.833434310204,-0.120851516398277,0.12404684503913,-0.97424095195774,0.32993691553808,0.580117791958741
"ENSG00000125246",36.2138932264023,-0.531617966554891,0.316435412690897,-1.68002045673121,0.092953335641362,0.252233915901515
"ENSG00000125247",287.574843574314,0.408144038479543,0.136939863835094,2.98046183959288,0.00287814095269762,0.016426462998323
"ENSG00000125249",740.700834396789,0.098761874302124,0.099575034430793,0.991833694727626,0.321278657964845,0.570983796492355
"ENSG00000125257",1304.28318371428,-0.551624246367432,0.123662326707116,-4.46072996567424,8.16809576355451e-06,9.33837242815515e-05
"ENSG00000125266",1191.14184371706,-0.498727193265313,0.369378833363872,-1.35017805087391,0.176958876955429,0.396819545112996
"ENSG00000125304",2989.89772464687,-0.130850570724473,0.102075809467711,-1.28189598894011,0.199879135216208,0.428536679953073
"ENSG00000125319",25.8682329108761,-0.0786996765231842,0.366654926462405,-0.214642354004355,0.830046169738753,0.929333989085494
"ENSG00000125347",493.573121371622,0.500150381299973,0.166342315344667,3.00675375513227,0.00264053565088139,0.0152686685999939
"ENSG00000125351",289.312450682777,-0.114047214582619,0.154650662353414,-0.737450540767769,0.46084841003499,0.699306607041474
"ENSG00000125352",141.888171565376,-0.0980647343563113,0.170629505461773,-0.574723193921942,0.565478518586386,0.77792634653418
"ENSG00000125354",231.043620800455,0.0717418337134352,0.152377113272312,0.470817645595017,0.637770962434459,0.826300222991593
"ENSG00000125355",6.74647121239383,0.172183536370107,0.769795260077244,0.223674456442911,0.823010623195367,0.925366952183096
"ENSG00000125356",667.169035954332,-0.206124627728005,0.103121672599942,-1.99884876312724,0.0456247198751046,0.150231396694012
"ENSG00000125375",162.794362274538,-0.338220710409071,0.166744674941243,-2.02837488230585,0.042522001634944,0.142594719050516
"ENSG00000125378",2698.49965713736,-0.157813812703956,0.137667104300306,-1.14634366362281,0.251652982979807,0.495604267934217
"ENSG00000125384",279.318738736189,-0.232548323559285,0.163999566800563,-1.4179813282195,0.156196216175851,0.365784172479396
"ENSG00000125386",674.903883055442,0.0472479537679951,0.0998978358040476,0.472962736256602,0.636239764886796,0.825622476321951
"ENSG00000125388",137.852184607533,0.291629433837162,0.177241692829412,1.64537716370067,0.0998920558933915,0.2659753307355
"ENSG00000125398",566.475839016294,1.32362630537627,0.172553598131551,7.67081254583386,1.7091016943626e-14,6.58004152329599e-13
"ENSG00000125409",7.26910149829157,1.5038912952347,0.792950123000296,1.89657741592171,0.0578837336025788,0.179602051326204
"ENSG00000125430",358.030559328988,-0.896864755221344,0.126793766182212,-7.07341364032426,1.51168015050988e-12,4.65597486357042e-11
"ENSG00000125434",79.0615323867047,-0.0574821046162499,0.229648367340149,-0.250304869492536,0.802351590997234,0.915858264230525
"ENSG00000125445",388.127429978347,0.0247849037217532,0.123435374008461,0.200792551736866,0.840860787177259,0.934301286591012
"ENSG00000125447",597.953100264934,-0.081365639696722,0.128553427485635,-0.632932480200218,0.526777736221684,0.748598568597074
"ENSG00000125449",169.718925511052,-0.101298302714775,0.160424929706046,-0.631437413751022,0.527754559369691,0.749289322170421
"ENSG00000125450",436.161564070593,-0.181939426694177,0.117223683336478,-1.55207055021415,0.12064534365669,0.304690430031392
"ENSG00000125454",51.2908669927505,-0.364747902507234,0.265171037856228,-1.37551938347428,0.168970480575221,0.384747898269219
"ENSG00000125457",161.295922181543,-0.284859065947266,0.162625061091601,-1.75163080053704,0.0798373128216223,0.226333281008816
"ENSG00000125458",293.716355557901,-0.187236284660079,0.141133894767353,-1.32665710790963,0.184622135527354,0.407848306825139
"ENSG00000125459",290.323166682704,-0.0015529277579531,0.155439769376922,-0.00999054337366807,0.992028832289986,0.996786499007415
"ENSG00000125482",276.35141955463,0.0857919639025818,0.129246384916095,0.663786178300281,0.506827173222826,0.734852499165436
"ENSG00000125484",962.791782757327,0.0760916289739989,0.0922619641994926,0.824734544015023,0.409522315347708,0.656430174302722
"ENSG00000125485",189.936578919709,-0.194004606035423,0.15627972825614,-1.24139329009744,0.214460496668455,0.447052435821486
"ENSG00000125503",2595.80011533415,-0.657401176350419,0.0982631599833625,-6.69021000812234,2.22850554649336e-11,5.88756787928408e-10
"ENSG00000125505",1369.16124170765,0.0679593232595315,0.0868898111877381,0.782132246929338,0.434136857230641,0.677488125201947
"ENSG00000125510",67.2840426844614,0.368683247266599,0.255189020267782,1.44474572957615,0.14852931994224,0.353784245403274
"ENSG00000125520",964.278296771343,0.40014493385895,0.0977012274201866,4.09559781821404,4.21080384591117e-05,0.000408124065065237
"ENSG00000125531",7.16384858463877,0.746013453748122,0.709326845793224,1.05172031507404,0.29292788763686,0.542787375905557
"ENSG00000125534",2096.26490030579,0.0585814144384812,0.0937202824403414,0.625066558839831,0.531927374979344,0.752947399039816
"ENSG00000125551",39.3800113586087,-0.0666027029974463,0.316165267659886,-0.210657873619103,0.833154248865985,0.931366996902055
"ENSG00000125611",159.845870688644,0.20527613347965,0.175868970159026,1.16721064150221,0.24312531447668,0.484315303066979
"ENSG00000125618",34.838927210836,0.552908678903826,0.437065731180094,1.26504696996251,0.205854490938323,0.436081633983773
"ENSG00000125629",437.256658036425,-0.398508213554977,0.156860921855755,-2.54051939030063,0.0110687955833244,0.0499467965991334
"ENSG00000125630",271.868911403891,0.065512446062483,0.138956096913984,0.471461472489663,0.637311226492837,0.826147041286655
"ENSG00000125633",1530.62637866826,0.224406174591485,0.0963417025760719,2.32927349829938,0.0198445814054978,0.0790187111081235
"ENSG00000125637",80.1177601973934,0.177788115369729,0.226847108970585,0.783735425046932,0.433195371519078,0.676813614993328
"ENSG00000125648",1558.8143834994,0.0105420232926131,0.0845663738044078,0.124659753260742,0.900792921027334,0.959835329322353
"ENSG00000125650",57.7141374402078,-0.341669240723658,0.253113468245336,-1.34986590437964,0.1770590001718,0.396865705023608
"ENSG00000125651",1430.62524142276,0.122406601421506,0.0933610098039293,1.31111051260666,0.189820429578146,0.414618074935027
"ENSG00000125652",248.802837252578,-0.0970798740301959,0.165048340862023,-0.588190547830788,0.55640440111794,0.771150253990516
"ENSG00000125656",463.717395273984,-0.108839247197742,0.111680455310182,-0.974559486666237,0.329778817996014,0.579985821635156
"ENSG00000125657",13.3117287276299,1.85567896885876,0.567565875142161,3.26953936121328,0.00107722748860407,0.00711752287849953
"ENSG00000125675",438.755432566523,0.707431143742898,0.135476449119688,5.22180163666609,1.77190717109979e-07,2.78102991366516e-06
"ENSG00000125676",1818.9663473738,-0.651055161647704,0.132572025568045,-4.91095431979757,9.06342024378149e-07,1.22970411108776e-05
"ENSG00000125686",1348.93599541268,-0.00579844793904062,0.0914148547979084,-0.0634300404661725,0.949424066575199,0.979385566186334
"ENSG00000125691",11579.1352982748,0.0352899621479055,0.0807866506667468,0.436829127790929,0.662235273149609,0.841677679390098
"ENSG00000125703",225.596252280474,0.0852345147778992,0.15037202218466,0.566824290446993,0.570833565750828,0.782064964473718
"ENSG00000125730",8521.00603798436,-0.0781532531302703,0.0739051681051726,-1.05748021598506,0.290292479095817,0.54050737711568
"ENSG00000125731",24.0012394198184,0.122040177328251,0.390267960167817,0.31270867656103,0.754502003006193,0.893011874432207
"ENSG00000125733",1505.41879177127,-0.182187855803299,0.115448305584337,-1.57809033992454,0.114544857134709,0.293831041550851
"ENSG00000125734",1168.91999790614,0.0128046037080894,0.0938453650933164,0.136443645302642,0.891470572314586,0.955192481681982
"ENSG00000125735",6.12233133190241,0.171978668358916,0.75811523486095,0.226850299863002,0.820540149479341,0.924249425143893
"ENSG00000125740",19.4412652444804,-0.434965717803575,0.424677097244213,-1.02422692588352,0.305728103669821,0.556593813471035
"ENSG00000125741",520.321716908234,-0.0489554563750347,0.117570791347102,-0.416391314663388,0.677123682882112,0.849219017797215
"ENSG00000125743",1750.11393630179,0.0165942976898176,0.0852314495457518,0.194696884521598,0.845630251031868,0.936311059615351
"ENSG00000125744",281.651295119538,-0.366494632576929,0.149720791236064,-2.44785396571328,0.0143709889156016,0.0611998294212504
"ENSG00000125746",528.541576402759,-0.432933783574969,0.129496652775451,-3.34320443267119,0.000828168646293454,0.00569974891860789
"ENSG00000125753",934.804274987989,-0.459349758796887,0.141552908318894,-3.24507468092461,0.00117419825036675,0.00765437918781047
"ENSG00000125755",1211.1480188007,-0.082361923397701,0.0895673104738889,-0.919553383504929,0.357806196720083,0.606672643134039
"ENSG00000125772",324.772011037196,0.564928620476097,0.12472589863482,4.5293609960681,5.91623415793291e-06,6.98549849656849e-05
"ENSG00000125775",37.1302962197934,-0.34145151429968,0.327461251801883,-1.04272341359723,0.297076410749903,0.547359590893306
"ENSG00000125779",587.741963525866,-0.172542137141068,0.104108541397845,-1.65732931058661,0.0974529145043867,0.261023727298951
"ENSG00000125812",301.762350978811,-0.14809101374119,0.125269273792213,-1.18218146603797,0.237133705048756,0.475799008637916
"ENSG00000125814",220.081460690614,-0.179135593725679,0.151512056621492,-1.1823190689913,0.237079122010022,0.475795457827644
"ENSG00000125817",1856.52088994956,-0.105271091400631,0.0820308233024922,-1.28331140859625,0.199382997312357,0.427829325422657
"ENSG00000125818",1714.71400284038,-0.139973222216772,0.0831954090437122,-1.68246329726233,0.0924790362401945,0.251401218312587
"ENSG00000125821",510.779375714799,-0.0985171387327448,0.114631227215836,-0.8594267122976,0.390105137504954,0.637196479699416
"ENSG00000125826",1396.77908451053,0.0447555834324635,0.0857543705493596,0.52190440144042,0.601736893616796,0.8022727817681
"ENSG00000125827",1959.25316944312,-0.121737363498222,0.126944891140211,-0.958978044762453,0.337569805734225,0.587778581341251
"ENSG00000125834",481.479769493101,0.211946902448318,0.109737105016814,1.93140599449788,0.053432864426255,0.169200940462612
